model,wanted,prediction,count
object100_pt_mobilenet_v2_02_233,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_233,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_233,ecouteurs,other,0
object100_pt_mobilenet_v2_02_233,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_233,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_233,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_02_233,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_02_233,keycap-puller,other,3
object100_pt_mobilenet_v2_02_233,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_233,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_233,other,ecouteurs,0
object100_pt_mobilenet_v2_02_233,other,keycap-puller,0
object100_pt_mobilenet_v2_02_233,other,other,18
object100_pt_mobilenet_v2_02_233,other,pc-stand,1
object100_pt_mobilenet_v2_02_233,other,porte-mine,0
object100_pt_mobilenet_v2_02_233,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_02_233,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_233,pc-stand,other,0
object100_pt_mobilenet_v2_02_233,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_233,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_233,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_233,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_233,porte-mine,other,0
object100_pt_mobilenet_v2_02_233,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_233,porte-mine,porte-mine,18
