model,wanted,prediction,count
object100_pt_mobilenet_v2_02_67,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_67,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_67,ecouteurs,other,0
object100_pt_mobilenet_v2_02_67,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_67,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_67,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_67,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_67,keycap-puller,other,2
object100_pt_mobilenet_v2_02_67,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_67,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_67,other,ecouteurs,0
object100_pt_mobilenet_v2_02_67,other,keycap-puller,2
object100_pt_mobilenet_v2_02_67,other,other,16
object100_pt_mobilenet_v2_02_67,other,pc-stand,0
object100_pt_mobilenet_v2_02_67,other,porte-mine,1
object100_pt_mobilenet_v2_02_67,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_67,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_67,pc-stand,other,0
object100_pt_mobilenet_v2_02_67,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_67,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_67,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_67,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_02_67,porte-mine,other,0
object100_pt_mobilenet_v2_02_67,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_67,porte-mine,porte-mine,17
